name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
THE OLIVE SERVICES LTD,3814.29, 03/10/2016,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,3790.37, 03/10/2016,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,4371.43, 03/10/2016,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,4157.14, 03/10/2016,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,3707.14, 03/10/2016,Health and Adult Services,Services Private Contractor
THE OLIVE SERVICES LTD,3790.37, 03/10/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,2121.42, 03/10/2016,Health and Adult Services,Services Private Contractor
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3154.2, 03/10/2016,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3154.2, 03/10/2016,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3321.6, 03/10/2016,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3321.6, 03/10/2016,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3750.3, 03/10/2016,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3750.3, 03/10/2016,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,4112.1, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,5092, 03/10/2016,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,5092, 03/10/2016,Health and Adult Services,Private Sector Nursing Homes
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3321.6, 03/10/2016,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3321.6, 03/10/2016,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3321.6, 03/10/2016,Childrens Services,Agency Placements
CAPSTONE FOSTER CARE (SOUTH EAST ) LTD,3154.2, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,3642.9, 03/10/2016,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,4010.36, 03/10/2016,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,3841.41, 03/10/2016,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,4010.36, 03/10/2016,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,4010.36, 03/10/2016,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,3841.41, 03/10/2016,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,2178.32, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,2196.86, 03/10/2016,Health and Adult Services,Private Sector Nursing Homes
HYTHE HOUSE SUPPORT LIMITED,3494.27, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,3428.57, 03/10/2016,Health and Adult Services,Services Private Contractor
HYTHE HOUSE SUPPORT LIMITED,3494.27, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,1100, 03/10/2016,Health and Adult Services,Rents Other
REDACTED PERSONAL INFORMATION,3784, 03/10/2016,Health and Adult Services,Supported Living
QEF INDEPENDENT LIVING SERVICES,5012, 03/10/2016,Health and Adult Services,Services Private Contractor
QEF INDEPENDENT LIVING SERVICES,7122.52, 03/10/2016,Health and Adult Services,Services Private Contractor
HYTHE HOUSE SUPPORT LIMITED,3841.41, 03/10/2016,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,3841.41, 03/10/2016,Childrens Services,Agency Placements
HYTHE HOUSE SUPPORT LIMITED,3494.27, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,3085.5, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,6000, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,5406.9, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,2550, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,2644.92, 03/10/2016,Health and Adult Services,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,5245.8, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,3499.5, 03/10/2016,Childrens Services,Agency Placements
BEST VALUE HOME CARE SERVICES UK LTD,1779.84, 03/10/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,1429.8, 03/10/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,3499.5, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,663, 03/10/2016,Health and Adult Services,Client Support
REDACTED PERSONAL INFORMATION,3326.1, 03/10/2016,Childrens Services,Agency Placements
BEST VALUE HOME CARE SERVICES UK LTD,2100.24, 03/10/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,7473.51, 03/10/2016,Health and Adult Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,6000, 03/10/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,3630.6, 03/10/2016,Childrens Services,Agency Placements
BEST VALUE HOME CARE SERVICES UK LTD,1750.2, 03/10/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,1254.78, 03/10/2016,Health and Adult Services,Private Home Help Domest Misc
BEST VALUE HOME CARE SERVICES UK LTD,1604.82, 03/10/2016,Health and Adult Services,Private Home Help Domest Misc
REDACTED PERSONAL INFORMATION,15940.63, 03/10/2016,Childrens Services,Agency Placements
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,540, 03/10/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,1072.5, 03/10/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,540, 03/10/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,945, 03/10/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,555, 03/10/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,990, 03/10/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,570.08, 03/10/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,1410, 03/10/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,765, 03/10/2016,Childrens Services,Family Support
16 PLUS TEAM LTD T/A THE ARTEMIS TEAM LTD,600, 03/10/2016,Childrens Services,Family Support
REDACTED PERSONAL INFORMATION,791.29, 03/10/2016,Childrens Services,LC Staying Put
REDACTED PERSONAL INFORMATION,667, 03/10/2016,Childrens Services,Higher Education
BIKE WORKS CIC,2882.8, 03/10/2016,Transportation Schemes,General Payments
REDACTED PERSONAL INFORMATION,667, 03/10/2016,Childrens Services,Higher Education
XMA LIMITED,30298.68, 03/10/2016,Chief Executives,Equipment Lease
SOUTH EAST ENTERPRISE LTD,64170, 03/10/2016,Regeneration Enterprise and Sk,Services Private Contractor
WOLSELEY UK LTD (VARIOUS SUPPLIES),856.47, 03/10/2016,Housing Services,Materials
THOMPSONS SOLICITORS LLP,21000, 03/10/2016,Corporate,Insurance Claims
P & R INSTALLATION CO LTD,31184.89, 03/10/2016,Housing Services,Services Private Contractor
ATPB LIMITED,28275.59, 03/10/2016,Housing Services,Services Private Contractor
ATPB LIMITED,-4712.6, 03/10/2016,Corporate Accounts,Tax Withheld
ATPB LIMITED,41225.96, 03/10/2016,Housing Services,Services Private Contractor
ATPB LIMITED,-6870.99, 03/10/2016,Corporate Accounts,Tax Withheld
TOPCOAT CONSTRUCTION LTD,564065.84, 03/10/2016,Regeneration Enterprise Skills,Expenditure Payments
BT PLC,2804.06, 04/10/2016,Health and Adult Services,Telephones
REDACTED PERSONAL INFORMATION,1129.14, 04/10/2016,Childrens Services,Professional Fees
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,97.2, 04/10/2016,Regeneration Enterprise and Sk,Stationery
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,97.2, 04/10/2016,Regeneration Enterprise and Sk,Stationery
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,655.2, 04/10/2016,Regeneration Enterprise and Sk,Stationery
LIBERTY PRINTERS (AR & RF REDDIN) LIMITED,655.2, 04/10/2016,Regeneration Enterprise and Sk,Stationery
E ON,916.34, 04/10/2016,Housing Services HRA,Electricity - Estate Roads
FRANKHAM CONSULTANCY GROUP LTD,59170.31, 04/10/2016,Other General Fund,Other Expenses
FRANKHAM CONSULTANCY GROUP LTD,1843.2, 04/10/2016,Other General Fund,Ext Safety Supervision Fees
PETER BARBER ARCHITECHTS LTD,56700, 04/10/2016,Capital Housing Revenue Acc,Ext Architects Fees
BETA DISTRIBUTION (SOUTH),7028.43, 04/10/2016,Chief Executives,Courier Service
WOLSELEY UK LTD (VARIOUS SUPPLIES),6000, 04/10/2016,Chief Executives,Services Private Contractor
GAS & ENVIRONMENTAL SERVICES LTD,705.78, 04/10/2016,Housing Services,Materials
F R JONES & SON,582.6, 04/10/2016,Housing Services HRA,Tree Loping
ST MARYS (ELTHAM) COMMUNITY COMPLEX ASSOCIATION,815.1, 04/10/2016,Health and Adult Services,Venue Hire
ST MARYS (ELTHAM) COMMUNITY COMPLEX ASSOCIATION,522.5, 04/10/2016,Health and Adult Services,Venue Hire
INTEC FOR BUSINESS LIMITED,3600, 04/10/2016,Chief Executives,Computer Software
REDACTED PERSONAL INFORMATION,17271.97, 04/10/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,20388.11, 04/10/2016,Systems Control Accounts,Advances
IRISH COMMUNITY SERVICES,2600, 04/10/2016,Health and Adult Services,Venue Hire
REDACTED PERSONAL INFORMATION,18684.65, 04/10/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,52993.64, 04/10/2016,Systems Control Accounts,Advances
REDACTED PERSONAL INFORMATION,19376.78, 04/10/2016,Systems Control Accounts,Advances
WOLSELEY UK LTD (VARIOUS SUPPLIES),963.86, 04/10/2016,Housing Services,Materials
BAM CONSTRUCTION LIMITED,171078.17, 04/10/2016,Modernisation,Newbuild
J B RINEY & CO LTD,110936.52, 04/10/2016,Regeneration Enterprise Skills,Expenditure Payments
CITIGUARDS LTD,4229.69, 04/10/2016,Capital Housing Revenue Acc,Security
CITIGUARDS LTD,44.51, 04/10/2016,Housing Services HRA,MIsc
T BROWN GROUP LIMITED,10942.18, 04/10/2016,Housing Services,Services Private Contractor
T BROWN GROUP LIMITED,61389.9, 04/10/2016,Housing Services,Services Private Contractor
REDACTED PERSONAL INFORMATION,525, 04/10/2016,Childrens Services,Other Agency Services
CURLEY GRP LTD,1020, 04/10/2016,Housing Services HRA,Voids
EGBERT H TAYLOR & COMPANY,5874, 04/10/2016,Comm Safety and Environment,Large Containers
TEACHING PERSONNEL LTD,1119.6, 04/10/2016,Childrens Services,Agency Staff
DAVID PHILLIPS FURNITURE LTD,162, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,24, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.15, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,24, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,27.36, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,30.89, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,2.23, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,3.72, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,15.17, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,11.98, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,12.92, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,24, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,24, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.14, 04/10/2016,Chief Executives,ESS Care Grant Electrical
GREENWICH SERVICE PLUS LIMITED,2629, 04/10/2016,Childrens Services,Rm Premises Costs Dual
GREENWICH SERVICE PLUS LIMITED,2629, 04/10/2016,Childrens Services,Rm Premises Costs Dual
JANETTE NIMMO,1236.3, 04/10/2016,Health and Adult Services,Other Agency Services
GREENWICH SERVICE PLUS LIMITED,1972.02, 04/10/2016,Childrens Services,Rm Premises Costs Dual
GREENWICH SERVICE PLUS LIMITED,1972.02, 04/10/2016,Childrens Services,Rm Premises Costs Dual
DAVID PHILLIPS FURNITURE LTD,54.72, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,61.78, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,30.34, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,51.7, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,11.98, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,8.93, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,14.88, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,24, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,126, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,146.86, 04/10/2016,Chief Executives,ESS Care Grant Electrical
EGBERT H TAYLOR & COMPANY,4961.7, 04/10/2016,Comm Safety and Environment,Large Containers
DAVID PHILLIPS FURNITURE LTD,45.59, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,50.39, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,21.59, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,21.59, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,9.58, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,4.78, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,19.18, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,186.35, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.13, 04/10/2016,Chief Executives,ESS Care Grant Electrical
EGBERT H TAYLOR & COMPANY,17368.16, 04/10/2016,Comm Safety and Environment,Large Containers
EGBERT H TAYLOR & COMPANY,20659.39, 04/10/2016,Comm Safety and Environment,Large Containers
EGBERT H TAYLOR & COMPANY,258.05, 04/10/2016,Comm Safety and Environment,Large Containers
EGBERT H TAYLOR & COMPANY,6.6, 04/10/2016,Comm Safety and Environment,Large Containers
DAVID PHILLIPS FURNITURE LTD,29.76, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,38.39, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,13.19, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,14.39, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,4.79, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,2.39, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,16.78, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,12.68, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,162, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,34.8, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,194.14, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,30, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,9.55, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,19.15, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,16.78, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,26.38, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,28.78, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,29.76, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,38.39, 04/10/2016,Chief Executives,ESS Care Grant Furniture
DAVID PHILLIPS FURNITURE LTD,194.14, 04/10/2016,Chief Executives,ESS Care Grant Electrical
DAVID PHILLIPS FURNITURE LTD,186.35, 04/10/2016,Chief Executives,ESS Care Grant Electrical
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,987.59, 04/10/2016,Health and Adult Services,Prescription Payments to Accredited Supp
VILLAGE PHARMACY CHARLTON LTD,729.4, 04/10/2016,Health and Adult Services,Prescription Payments to Accredited Supp
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,167793.44, 04/10/2016,Health and Adult Services,Other Agency Services
O2 (UK) LTD,25732.31, 04/10/2016,Systems Control Accounts,Refund Of Bacs Over Pymt
CATHERINE RUSHFORTH & ASSOCIATES LIMITED,750, 04/10/2016,Childrens Services,Professional Fees
CATHERINE RUSHFORTH & ASSOCIATES LIMITED,750, 04/10/2016,Childrens Services,Professional Fees
MILTON PROPERTY INVESTMENTS LTD,12343.86, 04/10/2016,Comm Safety and Environment,Rents Other
