name,Invoice Line Amount,Payment Date,LA Department,Expenditure Category/Description
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,378.25, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,378.25, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,378.25, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,839.14, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,435.22, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,435.22, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,435.22, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,388.25, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,378.25, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1365.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,751.56, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1505.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1345.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,1305.68, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,378.25, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,378.25, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,652, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,927.43, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,927.43, 05/01/2016,Adult and Older People,Adult Placement Schemes
REDACTED PERSONAL INFORMATION,652.12, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,869.82, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1532.3, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,3764.76, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1930.2, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1930.2, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,499.94, 05/01/2016,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,1731.14, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,717.38, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,816.22, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.28, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,871.22, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1175.44, 05/01/2016,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,50, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864.92, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,484.7, 05/01/2016,Childrens Services,Services Vol Associations
REDACTED PERSONAL INFORMATION,1779.84, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,809.38, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1083.97, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,596.12, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,914.92, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2200.98, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1254.92, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1930.2, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1264.92, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1732.66, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.28, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2461.68, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1497.6, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2001.14, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,914.92, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1631.14, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1334.76, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.28, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,766.22, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1831.5, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1412.76, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2594.76, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,732.38, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,731.38, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1450.08, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,963.2, 05/01/2016,Childrens Services,Government Grants Clg Inc Gol
REDACTED PERSONAL INFORMATION,667.38, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,766.22, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,809.38, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1348.76, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,717.38, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1065.28, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2060.28, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1775.28, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1681.14, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1011.8, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1483.6, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864.92, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,766.22, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1930.2, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,862.93, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1880.2, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1018.85, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2547.58, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2496.06, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864.92, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1720, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,2281.74, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1015.28, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,667.38, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,864.92, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1015.28, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,1185.02, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,358.9, 05/01/2016,Childrens Services,Fostering Allowances
REDACTED PERSONAL INFORMATION,356.45, 05/01/2016,Childrens Services,Children Looked After
CAPITA  RESOURCING LTD,2802, 05/01/2016,Childrens Services,Agency Staff
CAPITA  RESOURCING LTD,1120.8, 05/01/2016,Childrens Services,Agency Staff
CAPITA  RESOURCING LTD,2802, 05/01/2016,Childrens Services,Agency Staff
CAPITA  RESOURCING LTD,2802, 05/01/2016,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,24105, 05/01/2016,Adult and Older People,Medical Services
HAMPTON`S RESOURCING LTD,2940.3, 05/01/2016,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,1248, 05/01/2016,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,2460, 05/01/2016,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,2460, 05/01/2016,Childrens Services,Agency Staff
BALTIMORE CONSULTING LTD,2340, 05/01/2016,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,1005, 05/01/2016,Adult and Older People,Services by External Providers
GREENWICH MENCAP,18200, 05/01/2016,Adult and Older People,Grants To Voluntary Organ
GAD PA AGENCY,14350, 05/01/2016,Adult and Older People,Grants To Voluntary Organ
AGE UK BROMLEY & GREENWICH,14192.5, 05/01/2016,Adult and Older People,Grants To Voluntary Organ
GREENWICH CARERS CENTRE,13750, 05/01/2016,Adult and Older People,Grants To Voluntary Organ
ADVOCACY FOR OLDER PEOPLE,6250, 05/01/2016,Adult and Older People,Grants To Voluntary Organ
GREENWICH MIND,18200, 05/01/2016,Adult and Older People,Grants To Voluntary Organ
GREENWICH CARERS CENTRE,18200, 05/01/2016,Adult and Older People,Grants To Voluntary Organ
FIRST STEP TRUST,25000, 05/01/2016,Adult and Older People,Grants To Voluntary Organ
THE METRO CENTRE,33100, 05/01/2016,Adult and Older People,Grants To Voluntary Organ
HFS ENVIRONMENTAL LTD,1632, 05/01/2016,Comm Safety and Environment,Asbestos Analysis
PENNINGTON CHOICES LTD,2451, 05/01/2016,Comm Safety and Environment,Asbestos Analysis
BIG HAND PEOPLE LTD,2880, 05/01/2016,Chief Executives,Woolwich Winter Warmer
ADONIS DESIGN LTD,900, 05/01/2016,Chief Executives,Services Private Contractor
ROSE HEALTHCARE LTD,850, 05/01/2016,Adult and Older People,Medical Services
BANSAL AND LONG LTD,540, 05/01/2016,Adult and Older People,Medical Services
PE LOGAN LTD,516, 05/01/2016,Adult and Older People,Medical Services
PURVEE PATEL T/A TOTTY`S PHARMACY,590, 05/01/2016,Adult and Older People,Medical Services
N S WARWICK LTD,556, 05/01/2016,Adult and Older People,Medical Services
REDACTED PERSONAL INFORMATION,504.44, 05/01/2016,Childrens Services,Fostering Allowances
LIDOKA ESTATES LTD,40000, 05/01/2016,Regeneration Enterprise and Sk,Rents Other
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,895.66, 05/01/2016,Childrens Services,Other Services
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,1165.5, 05/01/2016,Childrens Services,Other Services
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,1286.1, 05/01/2016,Childrens Services,Other Services
GLIX CATERING,806.25, 05/01/2016,Childrens Services,Other Services
EMJ MANAGEMENT LTD,531, 05/01/2016,Regeneration Enterprise and Sk,Equipment
EMJ MANAGEMENT LTD,6.6, 05/01/2016,Regeneration Enterprise and Sk,Equipment
TCS COMPUTER SERVICES LTD,5784, 05/01/2016,Chief Executives,Computer Software
HOUSING FOR WOMEN,35557.12, 05/01/2016,Housing Services,Services by External Providers
REDACTED PERSONAL INFORMATION,7122.5, 05/01/2016,Childrens Services,Agency Staff
REDACTED PERSONAL INFORMATION,6737.5, 05/01/2016,Childrens Services,Agency Staff
SHEPHEARD EPSTEIN & HUNTER PLC,9343.88, 05/01/2016,Modernisation,Ext Architects Fees
INTERSERVE FS (UK) LTD,11306.4, 05/01/2016,Capital Housing Revenue Acc,Safety
SCCI ALPHATRACK LTD,2116.12, 05/01/2016,Housing Services HRA,Special Collection Service
F R JONES & SON,101.93, 05/01/2016,Comm Safety and Environment,Equipment
F R JONES & SON,495.6, 05/01/2016,Comm Safety and Environment,Equipment
CITY OF LONDON CORPORATION,6522.91, 05/01/2016,Regeneration Enterprise and Sk,Services Joint Authorities
CITY OF LONDON CORPORATION,6966.11, 05/01/2016,Regeneration Enterprise and Sk,Services Joint Authorities
CHUBB FIRE LIMITED,552.72, 05/01/2016,Comm Safety and Environment,Materials
REDACTED PERSONAL INFORMATION,885, 05/01/2016,Childrens Services,Agency Placements
NEW CENTURY CARE (BLACKHEATH LTD),2012.79, 05/01/2016,Adult and Older People,Services Private Contractor
CARE MATTERS UK LTD,1527.04, 05/01/2016,Adult and Older People,Private Home Help Domest Misc
NEW CENTURY CARE (BLACKHEATH LTD),2012.79, 05/01/2016,Adult and Older People,Services Private Contractor
NEW CENTURY CARE (BLACKHEATH LTD),2012.79, 05/01/2016,Adult and Older People,Services Private Contractor
NEW CENTURY CARE (BLACKHEATH LTD),2012.79, 05/01/2016,Adult and Older People,Services Private Contractor
NEW CENTURY CARE (BLACKHEATH LTD),2012.79, 05/01/2016,Adult and Older People,Services Private Contractor
SEVACARE (UK) LTD,787.45, 05/01/2016,Adult and Older People,ISF Personal Care
SEVACARE (UK) LTD,1377.42, 05/01/2016,Adult and Older People,ISF Personal Care
SEVACARE (UK) LTD,1168.92, 05/01/2016,Adult and Older People,ISF Personal Care
SEVACARE (UK) LTD,631.6, 05/01/2016,Adult and Older People,Private Home Help Domest Misc
SEVACARE (UK) LTD,570.83, 05/01/2016,Adult and Older People,Private Home Help Domest Misc
SEVACARE (UK) LTD,520.53, 05/01/2016,Adult and Older People,Private Home Help Domest Misc
SEVACARE (UK) LTD,854.14, 05/01/2016,Adult and Older People,Private Home Help Domest Misc
THE AVENUE TRUST GROUP,960, 05/01/2016,Adult and Older People,Client Support
ANGELS HUMAN RESOURCES LTD,2563.68, 05/01/2016,Adult and Older People,ISF Personal Care
FOUR SEASONS (NO 7) LTD T/A CHARLTON PARK CARE HOM,2917.14, 05/01/2016,Adult and Older People,Private Sector Nursing Homes
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT) LTD,1042.65, 05/01/2016,Adult and Older People,Private Sector Nursing Homes
FOUR SEASONS HEALTHCARE (MARLBOROUGH COURT) LTD,2197.5, 05/01/2016,Adult and Older People,Private Sector Nursing Homes
REDACTED PERSONAL INFORMATION,16385.71, 05/01/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,16221.55, 05/01/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,5314.33, 05/01/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,3697.68, 05/01/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,6434.67, 05/01/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,9061.3, 05/01/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,12484.01, 05/01/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,8857.14, 05/01/2016,Childrens Services,Agency Placements
REDACTED PERSONAL INFORMATION,570, 05/01/2016,Childrens Services,Children Looked After
FRANKHAM CONSULTANCY GROUP LTD,873.6, 05/01/2016,Modernisation,Ext Safety Supervision Fees
P & R INSTALLATION CO LTD,133519.67, 05/01/2016,Housing Services,Services Private Contractor
P & R INSTALLATION CO LTD,45792, 05/01/2016,Housing Services,Services Private Contractor
HER MAJESTY`S COURTS SERVICE,4515, 05/01/2016,Chief Executives,Court Costs Summons Fees
LIVERPOOL VICTORIA,12300, 06/01/2016,Corporate,Insurance Claims
DEPARTMENT OF WORKS & PENSIONS,637, 06/01/2016,Corporate,Insurance Claims
PRACTICUS LIMITED,2340, 07/01/2016,Childrens Services,Agency Staff
ROYAL BOROUGH OF GREENWICH HERITAGE TRUST CIO,527.64, 07/01/2016,Childrens Services,Room Hire (Fostering)
HERTEL SOLUTIONS LTD,3793.21, 07/01/2016,Housing Services HRA,Water Inspections
ELTHAM CARE AND MOBILITY,1400.46, 07/01/2016,Adult and Older People,Prescription Payments to Accredited Supp
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,6249.6, 07/01/2016,Adult and Older People,Other Agency Services
MEDEQUIP ASSISTIVE TECHNOLOGY LTD,1329.84, 07/01/2016,Adult and Older People,Prescription Payments to Accredited Supp
HERTEL SOLUTIONS LTD,3793.21, 07/01/2016,Housing Services HRA,Water Inspections
HERTEL SOLUTIONS LTD,3793.21, 07/01/2016,Housing Services HRA,Water Inspections
HERTEL SOLUTIONS LTD,600, 07/01/2016,Housing Services HRA,Direct Orders
HERTEL SOLUTIONS LTD,4995.36, 07/01/2016,Housing Services HRA,Direct Orders
THAMES WATER UTILITIES,1593.31, 07/01/2016,Regeneration Enterprise and Sk,Water
MARSTON GROUP LIMITED,5892.35, 07/01/2016,Regeneration Enterprise and Sk,Services Private Contractor
MARSTON GROUP LIMITED,-4910.29, 07/01/2016,Regeneration Enterprise and Sk,Services Private Contractor
BEARINGS SCAFFOLD SERVICES LTD,1160, 07/01/2016,Regeneration Enterprise Skills,Refunds
CAYSH,40520.44, 07/01/2016,Housing Services,Services by External Providers
CANNON CONSTRUCTION CROYDON LTD,1000, 07/01/2016,Regeneration Enterprise Skills,Refunds
THAMES WATER UTILITIES,1020.44, 07/01/2016,Housing Services HRA,Water
SIPSYNERGY LTD,1250.8, 07/01/2016,Regeneration Enterprise and Sk,Local Nwork Comms Purch Maint
NICO OFFICE LTD,557.63, 07/01/2016,Regeneration Enterprise and Sk,Computer Supplies & Stationery
NICO OFFICE LTD,593.94, 07/01/2016,Regeneration Enterprise and Sk,Computer Supplies & Stationery
P & R INSTALLATION CO LTD,7854.08, 07/01/2016,Housing Services,Services Private Contractor
NICO OFFICE LTD,593.94, 07/01/2016,Regeneration Enterprise and Sk,MIscellaneous IT Expenditure
NICO OFFICE LTD,555.8, 07/01/2016,Regeneration Enterprise and Sk,Computer Supplies & Stationery
REDACTED PERSONAL INFORMATION,3440, 07/01/2016,Systems Control Accounts,Advances
P & R INSTALLATION CO LTD,127994.96, 07/01/2016,Housing Services,Services Private Contractor
P & R INSTALLATION CO LTD,124797.19, 07/01/2016,Housing Services,Services Private Contractor
